id,url_id,user_id,event_type,timestamp,details
720,720,207,created,2026-02-16 16:52:13,"{""short_code"":""bcDpEA"",""original_url"":""https://hackstack.io/lively/zenith/720""}"
721,721,145,created,2026-01-23 20:41:15,"{""short_code"":""qAGmpE"",""original_url"":""https://acme.dev/jade/garden/721""}"
722,722,171,created,2025-11-23 19:26:57,"{""short_code"":""qf3myJ"",""original_url"":""https://example.com/vivid/kernel/722""}"
723,723,156,created,2026-02-12 22:26:50,"{""short_code"":""6xdYH6"",""original_url"":""https://hackstack.io/proud/kernel/723""}"
724,724,350,created,2025-03-13 23:18:17,"{""short_code"":""r2VW4r"",""original_url"":""https://seeded.app/vivid/beacon/724""}"
725,725,351,created,2025-05-08 17:13:05,"{""short_code"":""xj8fB7"",""original_url"":""https://opswise.net/cobalt/signal/725""}"
726,726,224,created,2025-12-13 07:37:08,"{""short_code"":""7f9VNM"",""original_url"":""https://example.com/opal/quartz/726""}"
727,727,39,created,2025-11-05 09:11:01,"{""short_code"":""nfAb1B"",""original_url"":""https://seeded.app/brisk/window/727""}"
728,728,85,created,2025-05-22 20:54:16,"{""short_code"":""yq08PG"",""original_url"":""https://opswise.net/dawn/meadow/728""}"
729,729,346,created,2025-01-21 18:55:37,"{""short_code"":""MRcB32"",""original_url"":""https://seeded.app/tidy/journey/729""}"
730,730,152,created,2025-04-28 14:57:17,"{""short_code"":""abSOl7"",""original_url"":""https://relay.cloud/cobalt/harvest/730""}"
731,731,170,created,2025-11-18 09:14:17,"{""short_code"":""6nZco3"",""original_url"":""https://hackstack.io/proud/quartz/731""}"
732,732,11,created,2026-01-08 00:33:29,"{""short_code"":""pL0X87"",""original_url"":""https://example.com/ivory/canyon/732""}"
733,733,322,created,2025-06-07 23:15:57,"{""short_code"":""LwJQD3"",""original_url"":""https://hackstack.io/tidy/valley/733""}"
734,734,18,created,2025-04-10 21:27:45,"{""short_code"":""GQ1CEP"",""original_url"":""https://hackstack.io/calm/garden/734""}"
735,735,30,created,2025-03-11 01:29:57,"{""short_code"":""pYTj4F"",""original_url"":""https://seeded.app/vivid/field/735""}"
736,736,266,created,2026-01-26 06:23:23,"{""short_code"":""LD91MA"",""original_url"":""https://opswise.net/calm/engine/736""}"
737,737,157,created,2025-09-19 18:54:33,"{""short_code"":""WlcfPp"",""original_url"":""https://hackstack.io/navy/valley/737""}"
738,738,61,created,2025-12-05 12:16:58,"{""short_code"":""ntq3To"",""original_url"":""https://seeded.app/amber/anchor/738""}"
739,739,103,created,2025-11-26 10:07:21,"{""short_code"":""6HG3RQ"",""original_url"":""https://example.com/dawn/trail/739""}"
740,740,145,created,2025-06-30 21:36:09,"{""short_code"":""l8JB29"",""original_url"":""https://hackstack.io/harbor/valley/740""}"
741,741,359,created,2025-07-01 18:06:43,"{""short_code"":""p0N53f"",""original_url"":""https://relay.cloud/ivory/field/741""}"
742,742,363,created,2025-04-24 10:36:52,"{""short_code"":""T5X3Nv"",""original_url"":""https://acme.dev/silver/yard/742""}"
743,743,111,created,2025-05-16 20:42:41,"{""short_code"":""Yx1sOY"",""original_url"":""https://example.com/brisk/field/743""}"
744,744,119,created,2025-12-03 14:08:52,"{""short_code"":""ChY4NV"",""original_url"":""https://relay.cloud/forest/orbit/744""}"
745,745,270,created,2025-01-04 22:03:07,"{""short_code"":""Zz0zWN"",""original_url"":""https://opswise.net/ivory/kernel/745""}"
746,746,205,created,2026-01-15 16:42:18,"{""short_code"":""GBZabx"",""original_url"":""https://example.com/urban/field/746""}"
747,747,340,created,2025-03-21 23:51:45,"{""short_code"":""R21wR6"",""original_url"":""https://relay.cloud/cobalt/signal/747""}"
748,748,55,created,2025-12-26 01:16:13,"{""short_code"":""d8rsUZ"",""original_url"":""https://hackstack.io/keen/signal/748""}"
749,749,149,created,2025-09-23 20:48:56,"{""short_code"":""8RLZrw"",""original_url"":""https://seeded.app/silver/meadow/749""}"
750,750,282,created,2025-03-09 18:05:12,"{""short_code"":""AgyBsl"",""original_url"":""https://seeded.app/navy/meadow/750""}"
751,751,46,created,2025-08-17 15:55:41,"{""short_code"":""YEE50Y"",""original_url"":""https://seeded.app/brisk/orbit/751""}"
752,752,3,created,2025-12-15 17:44:58,"{""short_code"":""s7jOLr"",""original_url"":""https://seeded.app/opal/island/752""}"
753,753,91,created,2026-01-12 14:26:06,"{""short_code"":""cuhOud"",""original_url"":""https://example.com/clear/anchor/753""}"
754,754,262,created,2025-10-16 07:16:38,"{""short_code"":""cuw1y0"",""original_url"":""https://relay.cloud/tidy/beacon/754""}"
755,755,377,created,2025-08-09 19:26:21,"{""short_code"":""8MRqCl"",""original_url"":""https://seeded.app/young/zenith/755""}"
756,756,208,created,2025-08-23 15:00:05,"{""short_code"":""IMAk2g"",""original_url"":""https://opswise.net/quiet/engine/756""}"
757,757,293,created,2025-08-30 18:18:15,"{""short_code"":""x3V3jh"",""original_url"":""https://seeded.app/brisk/field/757""}"
758,758,363,created,2025-12-01 05:41:12,"{""short_code"":""pzOyBO"",""original_url"":""https://example.com/rapid/anchor/758""}"
759,759,292,created,2026-01-18 06:23:22,"{""short_code"":""hRphds"",""original_url"":""https://acme.dev/amber/river/759""}"
760,760,64,created,2025-08-24 12:55:07,"{""short_code"":""4EvRlO"",""original_url"":""https://opswise.net/quiet/field/760""}"
761,761,359,created,2025-12-29 10:43:10,"{""short_code"":""06GTEu"",""original_url"":""https://hackstack.io/amber/kernel/761""}"
762,762,376,created,2025-08-14 19:10:03,"{""short_code"":""nCOlqj"",""original_url"":""https://relay.cloud/proud/island/762""}"
763,763,132,created,2025-06-13 02:19:10,"{""short_code"":""nhbS7a"",""original_url"":""https://example.com/opal/trail/763""}"
764,764,397,created,2025-03-29 13:37:23,"{""short_code"":""MGtdxI"",""original_url"":""https://acme.dev/urban/network/764""}"
765,765,116,created,2025-12-25 23:02:41,"{""short_code"":""xbhDgS"",""original_url"":""https://example.com/dawn/kernel/765""}"
766,766,43,created,2025-11-21 20:18:22,"{""short_code"":""EtQOjp"",""original_url"":""https://seeded.app/ember/journey/766""}"
767,767,317,created,2025-12-03 14:54:26,"{""short_code"":""PQgxQJ"",""original_url"":""https://relay.cloud/ember/canyon/767""}"
768,768,75,created,2025-04-22 01:04:18,"{""short_code"":""KejU15"",""original_url"":""https://opswise.net/silver/harvest/768""}"
769,769,210,created,2025-05-11 07:55:06,"{""short_code"":""dB2SPg"",""original_url"":""https://example.com/opal/lagoon/769""}"
770,770,326,created,2025-02-06 19:01:28,"{""short_code"":""sotGE6"",""original_url"":""https://hackstack.io/opal/canyon/770""}"
771,771,278,created,2025-11-18 02:38:46,"{""short_code"":""RAGFYU"",""original_url"":""https://opswise.net/clear/journey/771""}"
772,772,395,created,2025-03-07 01:09:51,"{""short_code"":""GKMll7"",""original_url"":""https://relay.cloud/mellow/island/772""}"
773,773,114,created,2025-08-13 17:14:43,"{""short_code"":""tKRxIA"",""original_url"":""https://hackstack.io/warm/garden/773""}"
774,774,205,created,2026-02-04 20:52:51,"{""short_code"":""8UMuRK"",""original_url"":""https://hackstack.io/vivid/zenith/774""}"
775,775,45,created,2025-12-05 05:50:12,"{""short_code"":""Fb7FAd"",""original_url"":""https://example.com/harbor/window/775""}"
776,776,315,created,2025-04-05 22:40:20,"{""short_code"":""79GFVB"",""original_url"":""https://relay.cloud/jade/beacon/776""}"
777,777,93,created,2025-11-26 10:01:40,"{""short_code"":""JkpM0u"",""original_url"":""https://example.com/ivory/quartz/777""}"
778,778,399,created,2025-07-15 02:30:07,"{""short_code"":""IZB5OS"",""original_url"":""https://acme.dev/ember/kernel/778""}"
779,779,132,created,2025-07-05 11:03:43,"{""short_code"":""Z0JNeh"",""original_url"":""https://acme.dev/vivid/network/779""}"
780,780,260,created,2025-03-24 19:24:10,"{""short_code"":""RlqcXq"",""original_url"":""https://hackstack.io/silver/garden/780""}"
781,781,228,created,2025-03-01 21:46:54,"{""short_code"":""Uh17lA"",""original_url"":""https://seeded.app/ivory/valley/781""}"
782,782,213,created,2025-10-29 23:30:49,"{""short_code"":""mWBF3l"",""original_url"":""https://acme.dev/keen/lagoon/782""}"
783,783,180,created,2025-11-02 13:11:28,"{""short_code"":""ua2P6l"",""original_url"":""https://opswise.net/harbor/signal/783""}"
784,784,335,created,2025-06-22 11:34:49,"{""short_code"":""YKLcIl"",""original_url"":""https://seeded.app/warm/engine/784""}"
785,785,240,created,2025-08-11 12:37:15,"{""short_code"":""tLBzHg"",""original_url"":""https://relay.cloud/silver/field/785""}"
786,786,374,created,2025-11-27 21:17:31,"{""short_code"":""IXAIWO"",""original_url"":""https://relay.cloud/mellow/signal/786""}"
787,787,379,created,2025-01-18 13:42:06,"{""short_code"":""zjltP3"",""original_url"":""https://hackstack.io/keen/lagoon/787""}"
788,788,167,created,2025-10-29 15:18:52,"{""short_code"":""01wjK4"",""original_url"":""https://opswise.net/jade/uplink/788""}"
789,789,82,created,2025-11-12 12:51:57,"{""short_code"":""vO281R"",""original_url"":""https://seeded.app/young/delta/789""}"
790,790,10,created,2025-09-21 19:12:12,"{""short_code"":""EZ2xus"",""original_url"":""https://example.com/opal/yard/790""}"
791,791,317,created,2025-02-23 08:56:02,"{""short_code"":""LJ6wUZ"",""original_url"":""https://opswise.net/amber/zenith/791""}"
792,792,315,created,2025-01-05 05:07:43,"{""short_code"":""9wEBqf"",""original_url"":""https://relay.cloud/silver/lagoon/792""}"
793,793,375,created,2026-01-10 14:55:29,"{""short_code"":""ahjATf"",""original_url"":""https://relay.cloud/rapid/yard/793""}"
794,794,55,created,2026-01-09 22:00:27,"{""short_code"":""Tqpb7O"",""original_url"":""https://relay.cloud/proud/quartz/794""}"
795,795,125,created,2025-03-29 11:10:21,"{""short_code"":""gnjE9M"",""original_url"":""https://hackstack.io/brisk/journey/795""}"
796,796,203,created,2025-12-23 01:59:43,"{""short_code"":""FMBSoW"",""original_url"":""https://acme.dev/urban/river/796""}"
797,797,144,created,2026-01-17 04:40:21,"{""short_code"":""0jRAz8"",""original_url"":""https://relay.cloud/warm/field/797""}"
798,798,246,created,2025-05-10 13:25:26,"{""short_code"":""qBbBiN"",""original_url"":""https://example.com/warm/delta/798""}"
799,799,393,created,2025-03-08 14:45:16,"{""short_code"":""tLKq5i"",""original_url"":""https://example.com/calm/lagoon/799""}"
800,800,45,created,2025-11-14 03:55:53,"{""short_code"":""81LPaa"",""original_url"":""https://acme.dev/young/engine/800""}"
801,801,95,created,2025-09-03 19:30:37,"{""short_code"":""9WJlxv"",""original_url"":""https://seeded.app/lively/trail/801""}"
802,802,314,created,2025-07-15 06:42:53,"{""short_code"":""I2Ag5U"",""original_url"":""https://seeded.app/brisk/canyon/802""}"
803,803,107,created,2025-06-07 01:05:55,"{""short_code"":""s94Tb7"",""original_url"":""https://relay.cloud/urban/valley/803""}"
804,804,113,created,2025-03-15 22:02:15,"{""short_code"":""LNz2td"",""original_url"":""https://acme.dev/dawn/yard/804""}"
805,805,191,created,2025-11-14 00:24:51,"{""short_code"":""Do26s4"",""original_url"":""https://acme.dev/brisk/anchor/805""}"
806,806,301,created,2026-01-30 00:39:48,"{""short_code"":""q2BXsN"",""original_url"":""https://example.com/urban/journey/806""}"
807,807,185,created,2025-09-07 21:33:00,"{""short_code"":""2qAmS4"",""original_url"":""https://relay.cloud/jade/engine/807""}"
808,808,206,created,2025-06-11 11:36:59,"{""short_code"":""k5AQrO"",""original_url"":""https://relay.cloud/clear/meadow/808""}"
809,809,230,created,2025-12-04 02:48:35,"{""short_code"":""ka73Ze"",""original_url"":""https://seeded.app/rapid/delta/809""}"
810,810,298,created,2026-01-30 00:17:41,"{""short_code"":""B8QSLD"",""original_url"":""https://relay.cloud/rapid/canyon/810""}"
811,811,89,created,2025-05-17 14:26:57,"{""short_code"":""Ru4AMW"",""original_url"":""https://acme.dev/gold/pioneer/811""}"
812,812,323,created,2025-10-02 19:13:01,"{""short_code"":""5LoHSj"",""original_url"":""https://example.com/keen/trail/812""}"
813,813,233,created,2025-08-02 00:39:28,"{""short_code"":""1uJvb1"",""original_url"":""https://example.com/navy/window/813""}"
814,814,170,created,2026-01-19 14:22:12,"{""short_code"":""Yw1GGy"",""original_url"":""https://seeded.app/calm/network/814""}"
815,815,50,created,2025-03-17 04:40:18,"{""short_code"":""fxHmfu"",""original_url"":""https://seeded.app/dawn/journey/815""}"
816,816,281,created,2025-12-28 07:30:47,"{""short_code"":""nnaprZ"",""original_url"":""https://hackstack.io/vivid/beacon/816""}"
817,817,91,created,2026-02-18 02:09:48,"{""short_code"":""oPPZh9"",""original_url"":""https://seeded.app/forest/anchor/817""}"
818,818,183,created,2025-07-16 14:27:10,"{""short_code"":""EvLUF7"",""original_url"":""https://seeded.app/lively/orbit/818""}"
819,819,17,created,2026-01-21 19:30:14,"{""short_code"":""yZYvkA"",""original_url"":""https://example.com/urban/orbit/819""}"
820,820,91,created,2026-01-04 14:33:31,"{""short_code"":""LL2hMG"",""original_url"":""https://example.com/dawn/canyon/820""}"
821,821,64,created,2025-10-07 01:53:17,"{""short_code"":""jLnMOU"",""original_url"":""https://acme.dev/mellow/quartz/821""}"
822,822,127,created,2025-09-11 15:26:41,"{""short_code"":""gyZCsP"",""original_url"":""https://hackstack.io/ivory/anchor/822""}"
823,823,303,created,2025-01-17 04:50:18,"{""short_code"":""zYJ53J"",""original_url"":""https://example.com/opal/pioneer/823""}"
824,824,224,created,2025-10-28 21:19:27,"{""short_code"":""p8KfRq"",""original_url"":""https://example.com/quiet/anchor/824""}"
825,825,332,created,2026-01-06 20:43:24,"{""short_code"":""VQuzcE"",""original_url"":""https://example.com/vivid/delta/825""}"
826,826,206,created,2025-02-04 08:01:25,"{""short_code"":""KaD6Ls"",""original_url"":""https://hackstack.io/calm/valley/826""}"
827,827,334,created,2025-06-06 17:05:50,"{""short_code"":""Mc4rmX"",""original_url"":""https://opswise.net/amber/river/827""}"
828,828,201,created,2025-11-09 10:35:40,"{""short_code"":""3xFytn"",""original_url"":""https://hackstack.io/urban/engine/828""}"
829,829,112,created,2025-06-24 17:56:29,"{""short_code"":""Y6lXRp"",""original_url"":""https://acme.dev/clear/pioneer/829""}"
830,830,135,created,2025-08-04 20:26:33,"{""short_code"":""ZTEZSw"",""original_url"":""https://hackstack.io/tidy/uplink/830""}"
831,831,224,created,2025-11-01 00:53:38,"{""short_code"":""iEdnGZ"",""original_url"":""https://relay.cloud/gold/delta/831""}"
832,832,223,created,2025-01-23 18:27:39,"{""short_code"":""kbyz9S"",""original_url"":""https://opswise.net/cobalt/lagoon/832""}"
833,833,137,created,2025-09-08 22:29:11,"{""short_code"":""DLtgJG"",""original_url"":""https://opswise.net/brisk/anchor/833""}"
834,834,200,created,2025-09-12 05:49:32,"{""short_code"":""StOsxg"",""original_url"":""https://relay.cloud/rapid/zenith/834""}"
835,835,79,created,2026-01-05 01:34:49,"{""short_code"":""fdfMHA"",""original_url"":""https://relay.cloud/ember/garden/835""}"
836,836,385,created,2025-10-17 03:31:43,"{""short_code"":""94z0Iu"",""original_url"":""https://acme.dev/forest/trail/836""}"
837,837,250,created,2025-02-18 13:16:23,"{""short_code"":""m5TQPl"",""original_url"":""https://example.com/gold/signal/837""}"
838,838,104,created,2026-02-04 12:38:28,"{""short_code"":""ShMqUH"",""original_url"":""https://relay.cloud/clear/valley/838""}"
839,839,371,created,2025-06-14 20:09:59,"{""short_code"":""FmjtTG"",""original_url"":""https://acme.dev/forest/lagoon/839""}"
840,840,114,created,2025-08-18 11:27:20,"{""short_code"":""aS1D2K"",""original_url"":""https://opswise.net/mellow/lagoon/840""}"
841,841,275,created,2025-12-01 08:01:46,"{""short_code"":""k4mN6g"",""original_url"":""https://example.com/cobalt/harvest/841""}"
842,842,38,created,2025-08-11 13:01:34,"{""short_code"":""VVO9Tx"",""original_url"":""https://acme.dev/harbor/field/842""}"
843,843,125,created,2025-05-11 21:29:19,"{""short_code"":""Gh6IfN"",""original_url"":""https://relay.cloud/navy/pioneer/843""}"
844,844,201,created,2025-02-04 07:07:20,"{""short_code"":""WB1W6o"",""original_url"":""https://acme.dev/rapid/canyon/844""}"
845,845,137,created,2025-03-28 21:33:36,"{""short_code"":""YTt7Xa"",""original_url"":""https://example.com/calm/island/845""}"
846,846,41,created,2026-02-07 17:42:09,"{""short_code"":""IeRP9V"",""original_url"":""https://relay.cloud/tidy/meadow/846""}"
847,847,382,created,2025-04-13 15:04:03,"{""short_code"":""kUeYrz"",""original_url"":""https://acme.dev/warm/valley/847""}"
848,848,375,created,2025-06-21 01:05:34,"{""short_code"":""8KjOc9"",""original_url"":""https://acme.dev/warm/lagoon/848""}"
849,849,191,created,2025-02-12 02:50:05,"{""short_code"":""NHt2tW"",""original_url"":""https://relay.cloud/silver/canyon/849""}"
850,850,95,created,2025-09-28 01:23:11,"{""short_code"":""ebYgwh"",""original_url"":""https://seeded.app/cobalt/signal/850""}"
851,851,247,created,2025-08-31 22:05:17,"{""short_code"":""FhvNou"",""original_url"":""https://acme.dev/warm/field/851""}"
852,852,374,created,2025-10-04 23:19:00,"{""short_code"":""ciJsl8"",""original_url"":""https://seeded.app/quiet/journey/852""}"
853,853,176,created,2025-12-08 17:51:32,"{""short_code"":""tveonH"",""original_url"":""https://acme.dev/warm/uplink/853""}"
854,854,78,created,2025-10-26 03:43:59,"{""short_code"":""Kpwk0Z"",""original_url"":""https://seeded.app/cobalt/garden/854""}"
855,855,17,created,2025-11-25 19:09:57,"{""short_code"":""ctlrlY"",""original_url"":""https://opswise.net/forest/trail/855""}"
856,856,377,created,2025-08-28 21:46:20,"{""short_code"":""JBAbGv"",""original_url"":""https://acme.dev/forest/network/856""}"
857,857,373,created,2025-11-22 09:13:02,"{""short_code"":""AyXiUt"",""original_url"":""https://acme.dev/amber/trail/857""}"
858,858,390,created,2025-04-15 18:37:35,"{""short_code"":""OAsvDY"",""original_url"":""https://acme.dev/dawn/network/858""}"
